letter,ID,P1,P2,time,cell,sex,X,Y,age,animal,synapses,treatment,category,R_a,days_alone,animal_or_slicing_problems
KMC2,20814036,-47.6,-42.81,12.42,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814036,-26.25,-27.7,12.5,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814036,-25.91,-30.07,12.58,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814036,-24.89,-30.63,12.67,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814036,-25.46,-32.52,12.75,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814036,-50.82,-29.3,12.83,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814036,-19.3,-27.02,12.92,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814036,-57.23,-24.83,13,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814036,-23.01,-40.47,13.08,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814036,-54.9,-33.73,13.17,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814036,-31.19,-37.1,13.25,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814036,-22.59,-52.43,13.33,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814036,-71.75,-27.73,13.42,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814036,-31.87,-37.8,13.5,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814036,-33.37,-32.59,13.58,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814036,-22.76,-38.7,13.67,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814036,-31.36,-41.45,13.75,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814036,-23.37,-31.94,13.83,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814036,-28.52,-41.03,13.92,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814036,-40.65,-49.2,14,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814036,-20.21,-50.63,14.08,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814036,-46.51,-26.28,14.17,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814036,-23.77,-23.55,14.25,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814036,-33.06,-39.26,14.33,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814036,-51.13,-38.99,14.42,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814036,-23.86,-27.68,14.5,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814036,-28.76,-19.52,14.58,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814036,-25.62,-38.65,14.67,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814036,-31.14,-42.52,14.75,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814036,-23.32,-32.21,14.83,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814036,-23.15,-26.78,14.92,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814036,-19.05,-36.09,15,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814036,-15.82,-42.66,15.08,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814036,-44.63,-36.43,15.17,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814037,-37.25,-26.6,15.25,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814037,-32.51,-38.41,15.33,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814037,-37.34,-47.85,15.42,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814037,-16.44,-46.32,16.58,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814037,0.37,-33.89,16.42,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC2,20814037,-37.46,-36.45,16.5,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814041,-129.46,-44.51,9.08,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814041,-78.34,-51.24,9.17,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814041,-133.88,-38.15,9.42,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814041,-178.48,-39.07,9.5,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814041,-41.41,-94.74,9.25,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814041,-58.63,-28.65,9.33,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814041,-89.22,-92.27,9.75,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814041,-66.39,-51.35,9.83,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814041,-97.51,-37.17,9.58,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814041,-100.04,-22.96,9.67,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814041,-152.69,-20.4,9,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814040,-80.2,-6.69,0,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814040,-40.08,-23.12,0.08,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814040,-31.12,-12.02,0.17,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814040,-41.42,-26.52,0.25,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814040,-28.57,-36.6,0.33,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814040,-25.19,-44.43,0.42,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814040,-152.73,-34.75,0.5,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814040,-49.61,-53.65,0.58,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814040,-29.48,-23.21,0.67,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814040,-66.82,-30.31,0.75,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814040,-33.31,-22.66,0.83,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814040,-25.8,-67.58,0.92,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814040,-17.9,-41.55,1,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814040,-109.44,-23.29,1.08,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814040,-61.45,-27.96,1.17,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814040,-52.97,-73.01,1.25,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814040,-68.53,-43.06,1.33,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814040,-10.02,-39.68,1.42,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814040,-28.89,-62.15,1.5,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814040,-51.71,-83.73,1.58,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814040,-64.64,-82.81,1.67,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814040,-56.87,-96.12,1.75,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814040,-16.49,-60.7,1.83,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814040,-75.22,-71.07,1.92,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814040,-68.23,-132.93,2,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814040,-35.55,-56.94,2.08,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814040,-71.63,-38.88,2.17,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814040,-76.69,-41.38,2.25,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814040,-69.64,-27.85,2.33,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814040,-40.75,-52.17,2.42,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814040,-27.51,-12.65,2.5,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814040,-32.85,-42.98,2.58,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814040,-13.25,-74.06,2.67,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814040,-99.28,-35.45,2.75,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814040,-28.72,-19.89,2.83,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814040,-73.74,-22.43,2.92,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814040,-116.54,-22.35,3,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814040,-43.32,-45.07,3.08,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814040,-71.21,-17.33,3.17,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814040,-47.45,-23.71,3.25,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814040,-106.87,-21.76,3.33,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814040,-121.52,-37.31,3.42,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814040,-121.68,-31.25,3.5,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814040,-85.73,-24.45,3.58,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814040,-45.36,-23.22,3.67,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814040,-59.32,-18.88,3.75,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814040,-26.1,-116.08,3.83,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814040,-77.06,-28.76,3.92,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814040,-65.98,-8.52,4,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814040,-102.11,-75.77,4.08,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814040,6.49,-57.17,4.17,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814040,-33.88,-78.36,4.25,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814040,-28.2,-21.03,4.33,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814040,-51.1,-31.32,4.42,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814040,-73.87,-15.5,4.5,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814040,-16.27,-75.64,4.58,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814040,-17.13,-24.38,4.67,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814040,-126.76,-38.69,4.75,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814040,-146.45,-67.96,4.83,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814040,-85.58,-27.12,4.92,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814041,-131.4,-59.74,5,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814041,-163.47,-30.65,5.08,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814041,-53.17,-23.05,5.17,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814041,-146.29,-17.28,5.25,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814041,-99.5,-14.66,5.33,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814041,-29.33,-101.67,5.42,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814041,-78.64,-109.72,5.5,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814041,-57.89,-29.16,5.58,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814041,-5.71,-58.41,5.67,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814041,-58.55,-30.83,5.75,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814041,-50.27,-59.35,5.83,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814041,-1.69,-72.35,5.92,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814041,-127.44,-70.55,6,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814041,-117.86,-26.46,6.08,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814041,-13.64,-66.83,6.17,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814041,-32.8,-9.55,6.25,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814041,-52.76,-52.79,6.33,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814041,-75.14,-7.85,6.42,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814041,-139.71,-23.35,6.5,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814041,-59.27,-103.83,6.58,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814041,-101.59,-32.62,6.67,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814041,-126.22,-82.04,6.75,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814041,-106.41,-30.67,6.83,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814041,-58.43,-40.09,6.92,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814041,-79.28,-42.52,7,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814041,-117.71,-55.45,7.08,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814041,-72.83,-40.4,7.17,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814041,-53.58,-58.38,7.25,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814041,-85.67,-35.63,7.33,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814041,-65.89,-3.15,7.42,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814041,-84.05,-70.06,7.5,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814041,-68.89,-57.03,7.58,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814041,-43.36,-59.13,7.67,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814041,-48.07,-30.42,7.75,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814041,-91.33,-3.37,7.83,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814041,-93.39,-28.27,7.92,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814041,-112.86,-56.51,8,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814041,-14.36,-95.08,8.08,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814041,-39.44,-10.06,8.17,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814041,-15.04,-19.06,8.25,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814041,-85.95,-50.45,8.33,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814041,-60.33,-8.85,8.42,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814041,-141.01,-22.41,8.5,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814041,-83.6,-34.65,8.58,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814041,-103.05,-51.13,8.67,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814041,-99.68,-15.39,8.75,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814041,-124.77,-37.08,8.83,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814041,-121.09,-77.56,8.92,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814043,-56.13,-25.25,19.08,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814043,-47.24,-37.74,19.17,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814043,-55.22,-0.9,19.25,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814043,-54.97,-42.17,19.33,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814043,-60.82,-53.1,19.42,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814043,-68.51,-48.53,19.5,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814043,-96.34,-37.26,19.58,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814043,-98.54,-52.54,19.67,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814043,-34,-62.84,19.75,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814043,-98.98,-82.79,19.83,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814043,-77.3,-32.91,19.92,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814041,-120.01,-25.91,9.92,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814042,-111.11,-30.97,10,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814042,-63.82,-37.37,10.08,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814042,-100.5,-31.52,10.17,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814042,-45.13,-87.59,10.25,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814042,-64.49,-78.59,10.33,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814042,-85.42,-11.37,10.42,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814042,-51.93,-65.8,10.5,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814042,-104.62,-47.72,10.58,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814042,-34.27,-94.32,10.67,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814042,-39.94,-22.28,10.75,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814042,-32.24,-33.02,10.83,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814042,-87.67,-32.21,10.92,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814042,-68.59,-75.73,11,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814042,-46.89,-57.66,11.08,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814042,-46.01,-50.42,11.17,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814042,-7.07,-42.89,11.25,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814042,-59.44,-54.31,11.33,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814042,-61.96,-44.23,11.42,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814042,-68.03,-74.84,11.5,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814042,-36.84,-40.3,11.58,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814042,-54.22,-24.78,11.67,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814042,-60.47,-38.64,11.75,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814042,-39.43,-50.07,11.83,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814042,-64.08,-33.54,11.92,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814042,-36.68,-36.95,12,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814042,-93.85,-12.16,12.08,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814042,-64.57,-48.31,12.17,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814042,-60.61,-22.04,12.25,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814042,-88.98,-14.57,12.33,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814042,-74.91,-73.29,12.42,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814042,-44.78,-77.28,12.5,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814042,-12.37,-87.02,12.58,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814042,-89.99,-68.63,12.67,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814042,-91.04,-37.34,12.75,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814042,-54.14,-15.72,12.83,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814042,-75.67,-76.11,12.92,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814042,-65.33,-40.31,13,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814042,-118.67,-57.92,13.08,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814042,-58.24,-36.02,13.17,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814042,-62.04,-34.01,13.25,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814042,-69.09,-46.07,13.33,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814042,-150.72,-18.37,13.42,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814042,-67.36,-21.14,13.5,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814042,-30.99,-28.5,13.58,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814042,-108.53,-42.82,13.67,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814042,-30.63,-51.12,13.75,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814042,-50.36,-27.82,13.83,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814042,-48.98,-58.69,13.92,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814042,-61.57,-67.82,14,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814042,-71.94,-55.07,14.08,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814042,-87.34,-34.65,14.17,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814042,-103.88,-14.39,14.25,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814042,-58.39,-33.83,14.33,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814042,-56.34,-34.43,14.42,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814042,-57.47,-34.59,14.5,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814042,-81.9,-59.35,14.58,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814042,-93.28,-40.69,14.67,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814042,-42.01,-40.41,14.75,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814042,-105.61,-22.05,14.83,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814042,-119.11,-24.91,14.92,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814042,-51.95,-39.48,15,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814042,-34.01,-21.07,15.08,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814042,-27.28,-59.26,15.17,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814042,-116.86,-45.03,15.25,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814042,-52.1,-7.52,15.33,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814042,-56.57,-79,15.42,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814042,-35.69,-91.53,15.5,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814042,-81.36,-38.92,15.58,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814042,-73.98,-33.47,15.67,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814042,-92.99,-52.69,15.75,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814042,-42.47,-26.79,15.83,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814042,-59.6,-24.03,15.92,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814042,-93.55,-65.38,16,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814042,-76.82,-33.54,16.08,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814042,-137.38,-17.29,16.17,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814042,-100.37,-83.04,16.25,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814042,-78.82,-36.81,16.33,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814042,-71.69,-2.43,16.42,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814042,-48.46,-49.95,16.5,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814042,-58.55,-20.49,16.58,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814042,-35.61,-35.04,16.67,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814042,-41.73,-51.63,16.75,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
KMC3,20814042,-54.54,-20.37,16.83,,Male,NA,NA,NA,NA,Glutamate,Control,1,,0,No
