letter,ID,P1,P2
RM1,concatenate178,-152.7404785,-149.0783691
RM1,concatenate178,-36.25167084,-95.4557724
RM1,concatenate178,-46.7641716,-150.523941
RM1,concatenate178,-174.9942169,-175.6045685
RM1,concatenate178,-196.2039337,-36.9021759
RM1,concatenate178,-87.38467407,-139.2645569
RM1,concatenate178,-31.84268379,-142.9266663
RM1,concatenate178,-62.85014725,-155.0132294
RM1,concatenate178,-180.2303925,-135.0643768
RM1,concatenate178,-87.9307785,-63.516716
RM1,concatenate178,-64.78560638,-172.2074738
RM1,concatenate178,-40.6847496,-207.9210815
RM1,concatenate178,-60.95484543,-52.40992355
RM1,concatenate178,-60.0794754,-171.1634521
RM1,concatenate178,-72.34272003,-81.49799347
RM1,concatenate178,-53.06846237,-120.2071304
RM1,concatenate178,-76.35819244,-122.1345596
RM1,concatenate178,-205.2226868,-111.8388901
RM1,concatenate178,-91.92215729,-102.2981339
RM1,concatenate178,-96.30705261,-50.53068542
RM1,concatenate178,-192.2125549,-108.5943909
RM1,concatenate178,-106.3216324,-116.0872574
RM1,concatenate178,-139.8749084,-210.0653381
RM1,concatenate178,-44.4271698,-176.2631073
RM1,concatenate178,-127.1217728,-218.6745148
RM1,concatenate178,-118.4162369,-209.3586121
RM1,concatenate178,-202.8856812,-216.9237671
RM1,concatenate178,-127.892746,-69.90934753
RM1,concatenate178,-342.3750916,-220.3047943
RM1,concatenate178,-344.6880188,-175.620636
RM1,concatenate178,-348.181488,-253.5769806
RM1,concatenate178,-382.931366,-251.0954132
RM1,concatenate178,-395.796936,-251.753952
RM1,concatenate178,-363.2876892,-229.0103302
RM1,concatenate178,-406.3335266,-259.8491516
RM1,concatenate178,-376.7957153,-260.8289185
RM1,concatenate178,-360.8382263,-177.1224213
RM1,concatenate178,-371.5274353,-289.7403259
RM1,concatenate178,-297.980072,-301.6421814
RM1,concatenate178,-423.3109436,-279.2679749
RM1,concatenate178,-400.2540894,-275.7423706
RM1,concatenate178,-336.1752014,-234.8568573
RM1,concatenate178,-357.9792175,-180.3669128
RM1,concatenate178,-303.1278992,-331.204071
RM1,concatenate178,-346.0773621,-272.224823
RM1,concatenate178,-431.0206299,-177.1143799
RM1,concatenate178,-360.340332,-226.062973
RM1,concatenate178,-382.553894,-156.1134796
RM1,concatenate178,-378.1609802,-167.5896912
RM1,concatenate178,-324.658844,-186.1090393
RM1,concatenate178,-383.413208,-200.3077393
RM1,concatenate178,-341.5559387,-213.9924774
RM1,concatenate178,-380.2731018,-146.5084686
RM1,concatenate178,-375.2216492,-195.7782898
RM1,concatenate178,-309.5767517,-113.0435333
RM1,concatenate178,-353.5621948,-242.4782257
RM1,concatenate178,-298.2129517,-263.4229126
RM1,concatenate178,-298.4217529,-181.8446045
RM1,concatenate178,-292.4065857,-233.2024841
RM1,concatenate178,-288.5918884,-127.4590759
RM1,concatenate178,-371.5033264,-218.3050842
RM1,concatenate178,-364.7252197,-68.70470428
RM1,concatenate178,-220.5135956,-158.8680878
RM1,concatenate178,-177.7568665,-255.8818665
RM1,concatenate178,-334.9304199,-148.7731934
RM1,concatenate178,-300.7667847,-117.6613235
RM1,concatenate178,-170.0391235,-192.6221313
RM1,concatenate178,-218.2247772,-171.2277069
RM1,concatenate178,-228.7212219,-142.0513
RM1,concatenate178,-237.6917725,-214.4984131
RM1,concatenate178,-275.3167419,-268.6028748
RM1,concatenate178,-255.5124359,-258.564209
RM1,concatenate178,-227.7093201,-87.93881226
RM1,concatenate178,-163.5902863,-224.0150909
RM1,concatenate178,-320.7477722,-125.4352798
RM1,concatenate178,-197.7217865,-258.1465759
RM1,concatenate178,-189.3455048,-146.6208954
RM1,concatenate178,-183.2660828,-236.3666687
RM1,concatenate178,-229.0023041,-202.1468353
RM1,concatenate178,-259.8652039,-217.1405945
RM1,concatenate178,-239.9805908,-262.5635986
RM1,concatenate178,-33.12763596,-225.9987335
RM1,concatenate178,-198.5971527,-251.6977386
RM1,concatenate178,-204.2429047,-165.7907562
RM1,concatenate178,-277.1317444,-78.15712738
RM1,concatenate178,-248.8949432,-297.1127014
RM1,concatenate178,-274.2566528,-169.8865356
RM1,concatenate178,-297.6427612,-129.7960815
RM1,concatenate178,-265.4868774,-247.7866669
RM1,concatenate178,-82.14849854,-137.0801392
RM1,concatenate178,-131.9804993,-99.02150726
RM1,concatenate178,-198.9906769,-107.4379349
RM1,concatenate178,-151.6723633,-258.4838867
RM1,concatenate178,-187.5706787,-102.1214523
RM1,concatenate178,-43.8489418,-177.5159302
RM1,concatenate178,-161.7270966,-179.4272919
RM1,concatenate178,-192.9915619,-131.3460541
RM1,concatenate178,-212.6994934,-134.5744934
RM1,concatenate178,-176.3112946,-242.2292633
RM1,concatenate178,-86.30853271,-191.2890015
RM1,concatenate178,-132.8558655,-82.80703735
RM1,concatenate178,-173.5245514,-138.1241608
RM1,concatenate178,-140.3487396,-147.0626068
RM1,concatenate178,-212.9725342,-99.44715118
RM1,concatenate178,-53.65472031,-258.1224976
RM1,concatenate178,-62.07917786,-173.1631622
RM1,concatenate178,-163.7509003,-205.8651581
RM1,concatenate178,-117.4364624,-170.5370483
RM1,concatenate178,-129.3624115,-62.83408737
RM1,concatenate178,-171.1393585,-155.8805695
RM1,concatenate178,-70.5196991,-138.8790741
RM1,concatenate178,-65.70916748,-185.9484253
RM1,concatenate178,-152.0016327,-62.279953
RM1,concatenate178,-172.609024,-117.6773911
RM1,concatenate178,-166.1521454,-145.4001923
RM1,concatenate178,-125.3951187,-165.6783295
RM1,concatenate178,-87.51316833,-127.7963715
RM1,concatenate178,-164.8752289,-153.8889008
RM1,concatenate178,-180.6319427,-151.3350677
RM1,concatenate178,-262.7884827,-154.7562408
RM1,concatenate178,-246.6061249,-30.54167175
RM1,concatenate178,-101.695816,-213.390152
RM1,concatenate178,-146.211319,-90.66933441
RM1,concatenate178,-60.60951614,-100.2823715
RM1,concatenate178,-37.87392044,-158.1131744
RM1,concatenate178,-79.65087891,-282.8979492
RM1,concatenate178,-121.2029724,-229.8455505
RM1,concatenate178,-151.0620117,-180.3588867
RM1,concatenate178,-176.6646576,-126.6158218
RM1,concatenate178,-137.4013824,-82.46974182
RM1,concatenate178,-280.6894531,-126.2704926
RM1,concatenate178,-164.0801697,-99.38290405
RM1,concatenate178,-21.83613014,-157.9445343
RM1,concatenate178,-206.9975128,-47.69576263
RM1,concatenate178,-95.08634949,-153.6800995
RM1,concatenate178,-164.6503601,-126.8085709
RM1,concatenate178,-57.99946213,-195.9389191
RM1,concatenate178,-133.2654419,-113.7341919
RM1,concatenate178,-217.8392944,-122.0140991
RM1,concatenate178,-119.5887527,-133.6268311
RM1,concatenate178,-134.4379578,-48.37839127
RM1,concatenate178,-40.17076874,-167.7342529
RM1,concatenate178,-129.9727631,-259.9776306
RM1,concatenate178,-203.2390442,-208.1218567
RM1,concatenate178,-163.9677277,-163.9677277
RM1,concatenate178,-167.308609,-141.6738434
RM1,concatenate178,-159.3258514,-181.9088593
RM1,concatenate178,-42.83704376,-186.2696533
RM1,25205007,-96.75678253,-159.6230011
RM1,25205007,-120.0465164,-171.31604
RM1,25205007,-33.70586014,-161.2693329
RM1,25205007,-42.9815979,-136.9757385
RM1,25205007,-116.111351,-153.342804
RM1,25205007,-78.40608215,-69.86116028
RM1,25205007,-166.3770142,-99.23834229
RM1,25205007,-74.2059021,-24.76742363
RM1,25205007,-22.65528679,-212.4746246
RM1,25205007,-134.164917,-115.8543625
RM1,25205007,-115.6696548,-145.5768738
RM1,25205007,-131.4343872,-193.6902466
RM1,25205007,-133.0405731,-125.1060104
RM1,25205007,-102.442688,-126.2463989
RM1,25205007,-58.92301941,-29.01579285
RM1,25205007,-50.5065918,-228.729248
RM1,25205007,-232.3110504,-49.81592941
RM1,25205007,-184.0370636,-116.2880325
RM1,25205007,-121.6045151,-216.2090149
RM1,25205007,-101.5914078,-127.2261734
RM1,25205007,-51.67107773,-190.2208862
RM1,25205007,-175.8374634,-136.7749634
RM1,25205007,-119.9742355,-201.151001
RM1,25205007,-87.08753204,-53.51819611
RM1,25205007,-181.5795898,-82.70263672
RM1,25205007,-197.0873413,-62.19964218
RM1,25205007,-27.48991394,-111.108078
RM1,25205007,-91.07891083,-172.8660126
RM1,25205007,-93.12680054,-110.8269958
RM1,25205007,-32.68593216,-62.59315872
RM1,25205007,-24.8959198,-82.26896667
RM1,25205007,-57.92718124,-62.80999374
RM1,25205007,-48.54704285,-14.97770596
RM1,25205007,-46.29837799,-110.3852921
RM1,25205007,-20.50299454,-140.7422485
RM1,25205007,-41.13448334,-134.5182648
RM1,25205007,-230.6807709,-104.9483414
RM1,25205007,-143.7458191,-171.2116394
RM1,25205007,-188.4862061,-116.4647141
RM1,25205007,-28.32513046,-113.774353
RM1,25205007,-21.59520149,-176.0141449
RM1,25205007,-34.50895691,-150.4757538
RM1,25205007,-104.3861771,-61.05121994
RM1,25205007,-44.20230103,-131.4825745
RM1,25205007,-111.6943359,-139.7705078
RM1,25205007,-123.8933334,-54.31325912
RM1,25205007,-130.912384,-84.52565765
RM1,25205007,-20.87241745,-142.9427338
RM1,25205007,-119.9019547,-99.76035309
