letter,ID,P1,P2,X,Y
TW32,22221023,-32.07459641,-56.48865891,,
TW32,22221023,-39.87215042,-75.27253723,,
TW32,22221023,-40.38285065,-72.1211319,,
TW32,22221023,-21.77335739,-60.22550583,,
TW32,22221023,-85.74193573,-7.616938591,,
TW32,22221023,-50.88961792,-72.86227417,,
TW32,22221023,-56.17725754,-59.22901535,,
TW32,22221023,-71.39244843,-3.643425226,,
TW32,22221023,-68.78911591,-5.922901154,,
TW32,22221023,-5.057198524,-71.58551788,,
TW32,22221023,-69.33095551,-11.34755707,,
TW32,22221023,-55.58559036,-44.59926224,,
TW32,22221023,-84.55237579,-3.985969305,,
TW32,22221023,-5.181760311,-5.181760311,,
TW32,22221023,-33.0648613,-12.31290817,,
TW32,22221023,-0.087193079,-2.528599262,,
TW32,22221023,-25.22994041,-29.50240135,,
TW32,22221023,-41.76548386,-64.95884705,,
TW32,22221023,-27.47827721,-54.33374405,,
TW32,22221023,-3.120266676,-72.08999634,,
TW32,22221023,-21.86054993,-38.34004211,,
TW32,22221023,-80.64736938,-58.06436157,,
TW33,22120005,-3.56234026,4.372230053,,
TW33,22120005,-2.734844446,-15.55222702,,
TW33,22120005,-2.858088493,-24.8307457,,
TW33,22120005,-10.43466377,-29.35556221,,
TW33,22120005,2.76418829,-49.72604752,,
TW33,22120005,-14.21414852,-30.0832901,,
TW33,22120005,-9.102454185,-39.62003326,,
TW33,22120005,0.082162708,-22.50084496,,
TW33,22120005,-35.98139954,-19.50190544,,
TW33,22120005,-2.488356352,-22.01960564,,
TW33,22120005,-22.09589958,-37.96504211,,
TW33,22120005,0.293438256,-29.6137886,,
TW33,22120005,-1.825185895,-31.12206078,,
TW33,22120005,4.231379509,-24.45514297,,
TW33,22120005,-23.69220352,-15.1472826,,
TW33,22120005,7.459200382,-3.527127743,,
TW33,22120005,-33.704319,-9.900606155,,
TW33,22120005,-6.584754467,-18.18143463,,
TW33,22120005,-32.5012207,-12.9699707,,
TW33,22120005,-48.07692337,-3.521259069,,
TW33,22120005,-1.162015438,-18.25185966,,
TW33,22120005,-4.184429646,-13.95005417,,
TW33,22120005,3.133920431,-15.78697777,,
TW33,22120005,5.346445084,-9.301992416,,
TW33,22120005,5.774864674,2.723106861,,
TW33,22120005,-6.109384537,-14.04395485,,
TW33,22120005,-17.94081497,-14.2787056,,
TW33,22120005,-7.858276367,-25.55847168,,
TW33,22120005,-1.572829008,-29.03864861,,
TW33,22120005,-14.49584961,-23.65112305,,
TW33,22120005,-10.12362003,-13.17537785,,
TW33,22120005,-2.547044039,-12.92302036,,
TW33,22120005,-5.164513111,-16.76119232,,
TW33,22120005,0.299307019,-21.67334938,,
TW33,22120005,-7.30074358,-13.40425968,,
TW33,22120005,6.256103516,16.02172852,,
TW33,22120005,-6.220890999,-32.46600723,,
TW33,22120005,-14.97122002,-23.51614189,,
TW33,22120005,-17.1133194,-1.854529738,,
TW33,22120005,-10.83374023,-14.49584961,,
TW33,22120005,-13.58032227,-8.087158203,,
TW33,22120005,-17.65324593,-22.53605843,,
TW33,22120005,-12.37135696,-22.74733353,,
TW33,22120005,-6.080040455,-24.39058685,,
TW33,22120005,-5.909846306,-34.5963707,,
TW33,22120005,-4.671536922,-18.70962334,,
TW33,22120005,-9.759756088,-4.876943588,,
TW33,22120005,-31.29812431,-20.92214775,,
TW33,22120005,-10.24686337,-19.40213776,,
TW33,22120005,-29.84267044,-29.84267044,,
TW33,22120005,55.54199219,-15.86914063,,
TW33,22120005,-37.66573334,-39.49678802,,
TW33,22120005,-8.814885139,-20.41156387,,
TW33,22120005,16.49123001,7.335956097,,
TW33,22120005,-2.059936523,-12.43591309,,
TW33,22120005,-2.194918156,-19.89511299,,
TW33,22120005,-16.80814362,-10.09427547,,
TW33,22120005,-23.2050972,-29.30861282,,
TW33,22120005,-16.57926178,-15.96890926,,
TW33,22120005,-12.52981377,-31.4507122,,
TW33,22120005,-13.08734608,-18.58050919,,
TW33,22120005,-9.912343979,-24.56078148,,
TW33,22120005,-8.204533577,-22.24261856,,
TW33,22120005,-32.30168152,-22.53605843,,
TW33,22120005,-41.60367584,-15.96890926,,
TW33,22120005,1.895611048,-10.31142044,,
TW33,22120005,-0.551663935,-26.18642998,,
TW33,22120005,-13.22819614,-18.72136116,,
TW33,22120005,-48.11213684,-27.36018181,,
TW33,22120005,-9.648249626,-24.90703964,,
TW33,22120005,1.74889195,-16.56165504,,
TW33,22120005,-22.61235237,-24.44340706,,
TW33,22120005,-15.23531437,-23.78023529,,
TW33,22120005,-31.53874397,-8.345383644,,
TW33,22120005,-3.497783899,-30.35325241,,
TW33,22120005,-8.204533577,-17.97015762,,
TW33,22120005,-15.15315151,-13.32209682,,
TW33,22120005,-32.548172,-26.44465446,,
TW33,22120005,-25.60542107,-31.09858513,,
TW33,22120005,-38.87469864,-4.695012093,,
TW33,22120005,-2.142099142,-24.72510719,,
TW33,22120005,-18.49834824,-31.31573105,,
TW33,22120005,-9.607168198,-25.47630882,,
TW33,22120005,-28.21702194,-20.89280319,,
TW33,22120005,-9.319599152,-22.74733353,,
TW33,22120005,-31.79696846,-24.47274971,,
TW33,22120005,-2.324030876,-16.36211777,,
TW33,22120005,-16.81401253,-30.85209846,,
TW33,22120005,-17.17200661,-12.28919411,,
TW33,22120005,12.14247513,-12.88193893,,
TW33,22120005,-19.05001068,-38.58126068,,
TW33,22120005,-32.53056335,-14.830369,,
TW33,22120005,-13.01105213,-15.45245838,,
TW33,22120005,-11.91359329,5.786602497,,
TW33,22120005,-38.88643646,-18.7448349,,
TW33,22120005,-7.870013714,-20.687397,,
TW33,22120005,-24.86008835,-6.54954195,,
TW33,22120005,-10.12362003,-6.461510181,,
TW33,22120005,-10.05906296,-23.48679733,,
TW33,22120005,-6.801898479,-22.06068802,,
TW33,22120005,-9.366548538,-11.80795479,,
TW33,22120005,-16.23300362,-19.28476143,,
TW33,22120005,-38.82188034,-40.65293503,,
TW33,22120005,-11.53212357,-11.53212357,,
TW33,22120005,-43.69882584,-15.62265205,,
TW33,22120005,-21.5266304,-12.37135696,,
TW33,22120005,-23.21096611,-14.05569267,,
TW33,22120005,-6.402822495,-9.454580307,,
TW33,22120005,-9.783231735,-15.2763958,,
TW33,22120005,-4.847599983,-17.66498184,,
TW33,22120005,-4.900418758,-15.88674736,,
TW34,22120014,-4.448523998,-3.838172436,,
TW34,22120014,-5.375788689,-4.155085564,,
TW34,22120014,-5.017794132,-16.61447334,,
TW34,22120014,-3.474308968,-5.305363655,,
TW34,22120014,-3.544734001,-5.375788689,,
TW34,22120014,-6.449772835,-2.177311897,,
TW34,22120014,-9.583693504,-2.869826078,,
TW34,22120014,-2.869826078,-1.649122953,,
TW34,22120014,-3.286508322,-2.676156759,,
TW34,22120014,-1.596304059,-2.206655741,,
TW34,22120014,-1.449584961,-1.449584961,,
TW34,22120014,-1.14440918,-3.58581543,,
TW34,22120014,-1.778235793,-2.998939037,,
TW34,22120014,-1.878004789,-1.878004789,,
TW34,22120014,-3.656240702,-2.435537577,,
TW34,22120014,-3.626896858,-4.237248421,,
TW34,22120014,-4.959106445,-1.907348633,,
TW34,22120014,-5.452082634,-4.231379509,,
TW34,22120014,-6.649310589,-6.038959026,,
TW34,22120014,-5.598801613,-4.378098488,,
TW34,22120014,-6.044827938,-5.434476376,,
TW34,22120014,-5.739652157,-6.350003719,,
TW34,22120014,-6.438035011,-6.438035011,,
TW34,22120014,-7.512019157,-6.291316032,,
TW34,22120014,-10.14709473,-19.30236816,,
TW34,22120014,-9.448711395,-25.92820358,,
TW34,22120014,-11.73166084,-9.900606155,,
TW34,22120014,-10.35836983,-9.748018265,,
TW34,22120014,-5.628145695,-11.12130928,,
TW34,22120014,-7.928701401,-4.876943588,,
TW34,22120014,-7.470937729,-4.419179916,,
TW34,22120014,-9.806706429,-6.754948616,,
TW34,22120014,-4.266592026,-3.045889139,,
TW34,22120014,-9.067241669,-3.574077845,,
TW34,22120014,-14.67778111,-9.184617043,,
TW34,22120014,-14.57801247,-6.643442154,,
TW34,22120014,-10.29381371,-4.19029808,,
TW34,22120014,-4.096397877,-6.537804127,,
TW34,22120014,-6.185678482,-8.627084732,,
TW34,22120014,-31.39202499,-6.367609978,,
TW34,22120014,-11.00393486,-5.510770321,,
TW34,22120014,-62.00350189,-4.020103931,,
TW34,22120014,-7.993257999,-5.551851749,,
TW34,22120014,-7.67047596,-4.618718147,,
TW34,22120014,-13.16950893,-4.624587059,,
TW34,22120014,-6.038959026,-4.818255901,,
TW34,22120014,-8.627084732,-4.964975357,,
TW34,22120014,-7.377037525,-6.766685963,,
TW34,22120014,-8.040207863,-3.767747164,,
TW34,22120014,-37.36642838,-7.459200382,,
TW34,22120014,-9.830181122,-4.337017536,,
TW34,22120014,-8.46862793,-3.58581543,,
TW34,22120014,-11.09783459,-6.82537365,,
TW34,22120014,-9.431105614,-9.431105614,,
TW34,22120014,-9.695199966,-9.695199966,,
TW34,22120014,-10.634202,-9.413498878,,
TW34,22120014,-10.58138371,-10.58138371,,
TW34,22120014,-11.72579288,-11.11544132,,
TW34,22120014,-6.54954195,-8.990947723,,
TW34,22120014,-8.726853371,-9.947556496,,
TW34,22120014,-6.608229637,-5.997878075,,
TW34,22120014,-10.51095772,-8.67990303,,
TW34,22120014,-5.393394947,-6.614098072,,
TW34,22120014,-2.247736931,1.414372325,,
TW34,22120014,-8.627084732,-4.964975357,,
TW34,22120014,-8.779672623,-9.390024185,,
TW34,22120014,-7.999126911,-9.219829559,,
TW34,22120014,-9.560217857,-5.898108959,,
TW34,22120014,-9.436974525,-7.605919361,,
TW34,22120014,-6.402822495,-7.013174057,,
TW34,22120014,-10.58725166,-7.535494328,,
TW34,22120014,-5.369919777,-7.811326027,,
TW34,22120014,-7.523756981,-8.134108543,,
TW34,22120014,-10.87482166,-12.70587635,,
TW34,22120014,-9.906475067,-7.465069294,,
TW34,22120014,-8.732722282,-6.291316032,,
TW34,22120014,-10.36423874,-10.36423874,,
TW34,22120014,-5.287757397,-8.949866295,,
TW34,22120014,-1.842792273,-3.063495398,,
TW34,22120014,-4.894549847,-5.504901409,,
TW34,22120014,-1.050508976,-1.050508976,,
TW34,22120014,-12.18942451,-6.696260929,,
TW34,22120014,-7.67047596,-5.22906971,,
TW34,22120014,-16.14497185,-10.65180874,,
TW34,22120014,-14.75407505,-12.3126688,,
TW34,22120014,-17.98776436,-15.54635811,,
TW34,22120014,-12.2833252,-14.11437988,,
TW34,22120014,-14.41955566,-11.36779785,,
TW34,22120014,-5.281888485,-10.16470146,,
TW34,22120014,-4.284198284,-4.284198284,,
TW34,22120014,-5.053006649,-9.935819626,,
TW34,22120014,-11.96054268,-33.93320084,,
TW34,22120014,-39.86065292,-0.79815203,,
TW34,22120014,-7.512019157,-6.291316032,,
TW34,22120014,-12.12486839,-10.90416527,,
TW34,22120014,-10.89829636,-82.91978455,,
TW34,22120014,-15.64025879,-58.97521973,,
TW34,22120014,-41.98514557,-65.17850494,,
TW34,22120014,-37.17862701,-61.59268951,,
TW34,22120014,-61.5868187,-10.92764091,,
TW34,22120014,-49.74951935,-6.414560318,,
TW34,22120014,-63.92845917,-40.73509979,,
TW34,22120014,-47.02054596,-26.26859283,,
TW34,22120014,-41.96753693,-49.90210724,,
TW34,22120014,-46.82100677,-74.28682709,,
TW34,22120014,-36.71499252,-6.197415829,,
TW34,22120014,-69.0342865,-3.116314173,,
TW34,22120014,-57.67822266,-44.86083984,,
TW34,22120014,-31.79696846,-54.99032974,,
TW34,22120014,-66.18793488,-54.59125137,,
TW34,22120014,-39.71980286,-65.96492004,,
TW34,22120014,-35.18911362,-43.12368393,,
TW34,22120014,-10.89242744,-70.70687866,,
TW34,22120014,-54.47387695,-30.05981445,,
TW34,22120014,-39.73740768,-39.12705612,,
TW34,22120014,-44.90779114,-4.624587059,,
TW34,22120014,-54.72623444,-26.039711,,
TW34,22120014,-43.475811,-62.39670944,,
TW34,22120014,-7.911095142,-71.38765717,,
TW34,22120014,-84.92689514,-8.022602081,,
TW34,22120014,-89.39889526,-63.76413345,,
TW34,22120014,-64.10452271,-19.54885674,,
TW34,22120014,-31.17487907,-64.74421692,,
TW34,22120014,-69.26316833,-42.40769577,,
TW34,22120014,-42.43117142,-26.56203079,,
TW34,22120014,-43.40538788,-60.49523163,,
TW34,22120014,-78.03697205,-28.59849167,,
TW34,22120014,-72.97222137,-21.70269394,,
TW34,22120014,-1.842792273,-1.842792273,,
TW34,22120014,-47.67784882,-7.394643784,,
TW34,22120014,-68.87582397,-27.37191963,,
TW34,22120014,-44.84910202,-61.32859421,,
TW34,22120014,-65.53063202,-39.28551483,,
TW34,22120014,-54.35650253,-20.7871666,,
TW34,22120014,-47.3081131,-40.59424591,,
TW34,22120014,-26.82612419,-54.90229797,,
TW34,22120014,-24.883564,-27.32497025,,
TW34,22120014,-55.4422226,-43.23519135,,
TW34,22120014,-90.51396179,-11.16825962,,
TW34,22120014,-76.97472382,-36.08116913,,
TW34,22120014,-9.489792824,-48.55229187,,
TW34,22120014,-18.33402252,-9.789099693,,
TW34,22120014,-50.80002975,-7.465069294,,
TW34,22120014,-43.04152298,-57.68996048,,
TW34,22120014,-44.53805923,-36.60348892,,
TW34,22120014,-10.66354561,-61.93307877,,
TW34,22120014,-38.04133606,-41.09309387,,
TW34,22120014,-39.32659531,-36.27483749,,
TW34,22120014,-39.0096817,-42.67179108,,
TW34,22120014,-19.1615181,-50.28944778,,
TW34,22120014,-44.20353699,-15.5170145,,
TW34,22120014,-37.79484558,-44.50871277,,
TW34,22120014,-9.01442337,-90.19117737,,
TW34,22120014,-78.25997925,-39.80783463,,
TW34,22120014,-76.86321259,-23.76263046,,
TW34,22120014,-13.59206009,-7.488543987,,
TW34,22120014,-29.85440826,-51.82706451,,
TW34,22120014,-46.57452011,-6.901667595,,
TW35,22124001,-5.18211937,-8.84423,,
TW35,22124001,-3.59755,-6.03896,,
TW35,22124001,-6.52607,-2.86396,,
TW35,22124001,-6.30892,-8.75033,,
TW35,22124001,-4.60698,-5.21733,,
TW35,22124001,-6.5202,-5.90985,,
TW35,22124001,-3.42149,-4.64219,,
TW35,22124001,-4.82999,-13.9853,,
TW35,22124001,-6.47912,-10.7516,,
TW35,22124001,-6.71387,-9.76563,,
TW35,22124001,-5.9568,-1.68434,,
TW35,22124001,-5.27015,-10.153,,
TW35,22124001,-12.4477,-11.8373,,
TW35,22124001,-12.0486,-30.9695,,
TW35,22124001,-11.7786,-33.7513,,
TW35,22124001,-12.8409,-14.6719,,
TW35,22124001,-13.727,-17.9995,,
TW35,22124001,-10.3995,-15.2823,,
TW35,22124001,-9.64238,-11.4734,,
TW35,22124001,-4.25485,-6.08591,,
TW35,22124001,-7.98152,-12.254,,
TW35,22124001,-14.0498,-12.8291,,
TW35,22124001,-8.42168,-16.3562,,
TW35,22124001,-4.33702,-6.16807,,
TW35,22124001,-5.20559,-6.4263,,
TW35,22124001,-6.90167,-11.7845,,
TW35,22124001,-7.97565,-5.53425,,
TW35,22124001,-3.18087,-3.79122,,
TW35,22124001,-5.96267,-6.57302,,
TW35,22124001,-8.96747,-3.47431,,
TW35,22124001,-10.1001,-8.26909,,
TW35,22124001,-11.1683,-12.389,,
TW35,22124001,-6.49672,-12.6002,,
TW35,22124001,-8.26909,-21.0865,,
TW35,22124001,-18.8739,-34.1327,,
TW35,22124001,-13.9442,-10.2821,,
TW35,22124001,-10.7105,-14.983,,
TW35,22124001,-12.1366,-16.4091,,
TW35,22124001,-16.8786,-18.0993,,
TW35,22124001,-12.0192,-17.5124,,
TW35,22124001,-10.106,-14.9888,,
TW35,22124001,-11.1976,-95.4261,,
TW35,22124001,-14.3726,-15.5933,,
TW35,22124001,-13.9266,-15.7576,,
TW35,22124001,-13.3221,-119.523,,
TW35,22124001,-11.6143,-61.6631,,
TW35,22124001,-8.98508,-16.9196,,
TW35,22124001,-11.6906,-14.132,,
TW35,22124001,-13.0169,-14.848,,
TW35,22124001,-10.5051,-20.8811,,
TW35,22124001,-11.2035,-20.9691,,
TW35,22124001,-7.94631,-11.6084,,
TW35,22124001,-10.8103,-5.92745,,
TW35,22124001,-8.37473,-5.93332,,
TW35,22124001,-3.88512,-3.27477,,
TW35,22124001,-3.94968,-7.00144,,
TW35,22124001,-3.57995,-6.02135,,
TW35,22124001,-3.60929,-2.38859,,
TW35,22124001,-3.99663,-2.77593,,
TW35,22124001,-6.02135,-7.85241,,
TW35,22124001,-5.62815,-9.29025,,
TW35,22124001,-7.25966,-7.25966,,
TW35,22124001,-6.57302,-8.40407,,
TW35,22124001,-8.79141,-13.0639,,
TW35,22124001,-7.68221,-15.0064,,
TW35,22124001,-15.5053,-41.14,,
TW35,22124001,-71.5109,-21.4621,,
TW35,22124001,-14.3902,-52.232,,
TW35,22124001,-36.9497,-83.3365,,
TW35,22124001,-22.9469,-65.6715,,
TW35,22124001,-48.9044,-27.5421,,
TW35,22124001,-82.6733,-27.7417,,
TW35,22124001,-23.029,-104.206,,
TW35,22124001,-49.9608,-37.7538,,
TW35,22124001,-87.1453,-29.7722,,
TW35,22124001,-59.298,-72.7257,,
TW35,22124001,-18.5101,-56.9622,,
TW35,22124001,-31.6913,-53.0536,,
TW35,22124001,-46.0874,-94.3052,,
TW35,22124001,-98.5307,-77.1684,,
TW35,22124001,-13.9442,-65.2137,,
TW35,22124001,-34.3616,-14.8304,,
TW35,22124001,-38.9862,-125.656,,
TW35,22124001,-135.269,-58.3649,,
TW35,22124001,-98.5542,-25.9223,,
TW35,22124001,-67.0624,-120.163,,
TW35,22124001,-73.8056,-80.5195,,
TW35,22124001,-66.7103,-56.3343,,
TW35,22124001,-22.5126,-94.5341,,
TW35,22124001,-96.5412,-67.8547,,
TW35,22124001,-39.7726,-50.1486,,
TW35,22124001,-119.611,-18.9033,,
TW35,22124001,-24.1148,-67.4497,,
TW35,22124001,-65.8065,-68.8582,,
TW35,22124001,-36.6622,-102.58,,
TW35,22124001,-10.8455,-48.6873,,
TW35,22124001,-46.8034,-98.0729,,
TW35,22124001,-45.8409,-86.7345,,
TW35,22124001,-33.5224,-39.6259,,
TW35,22124001,-95.2853,-91.6232,,
TW35,22124001,-29.2264,-51.8095,,
TW35,22124001,-43.6519,-121.167,,
TW35,22124001,-83.7473,-78.2541,,
TW35,22124001,-69.3629,-41.2868,,
TW35,22124001,-28.4635,-53.4879,,
TW35,22124001,-28.1994,-116.09,,
TW35,22124001,-17.7119,-24.4258,,
TW35,22124001,-144.501,-10.8337,,
TW35,22124001,-123.872,-68.33,,
TW35,22124001,-74.3807,-40.8114,,
TW35,22124001,-58.089,-58.6994,,
TW35,22124001,-109.194,-34.121,,
TW35,22124001,-111.325,-54.5619,,
TW35,22124001,-76.0709,-38.2291,,
TW35,22124001,-76.5404,-47.2436,,
TW35,22124001,-9.61891,-51.7332,,
TW35,22124001,-9.24917,-12.3009,,
TW35,22124001,-74.1871,-77.2388,,
TW35,22124001,-7.89349,-12.1659,,
TW35,22124001,-16.814,-15.5933,,
TW35,22124001,-6.37935,-10.6518,,
TW35,22124001,-9.62477,-44.4148,,
TW35,22124001,-7.28314,-12.1659,,
TW35,22124001,-60.5422,-69.0871,,
TW35,22124001,-7.23619,-26.7674,,
TW35,22124001,-21.8788,-70.7069,,
TW35,22124001,-14.3374,-13.1167,,
TW35,22124001,-17.6591,-92.122,,
TW35,22124001,-82.6087,-17.3011,,
TW35,22124001,-16.861,-6.48499,,
TW35,22124001,-12.835,-17.7178,,
TW35,22124001,-7.7409,-120.046,,
TW35,22124001,-14.8891,-11.2269,,
TW35,22124001,-14.0733,-14.0733,,
TW35,22124001,-14.1965,-21.5208,,
TW35,22124001,-8.05781,-31.2512,,
TW35,22124001,-10.0239,-9.4135,,
TW35,22124001,-9.40176,-11.8432,,
TW35,22124001,-10.7692,-11.9899,,
TW35,22124001,-8.01673,-9.23744,,
TW35,22124001,-16.2741,-21.7673,,
TW35,22124001,-8.9616,-6.5202,,
TW35,22124001,-18.8094,-76.1824,,
TW35,22124001,-43.8984,-31.081,,
TW35,22124001,-80.6662,-86.7697,,
TW35,22124001,-53.4175,-63.7935,,
TW35,22124001,-94.6397,-0.64556,,
TW35,22124001,-90.4142,-39.1447,,
TW35,22124001,-67.2326,-59.9084,,
TW35,22124001,-93.1021,-33.898,,
TW35,22124001,-14.308,-47.8774,,
TW35,22124001,-84.3518,-77.6379,,
TW35,22124001,-110.268,-21.1569,,
TW35,22124001,-58.8578,-83.2719,,
TW35,22124001,-119.183,-9.92995,,
TW35,22124001,-110.045,-81.3587,,
TW35,22124001,-56.4517,-79.0347,,
TW35,22124001,-25.4352,-66.3288,,
TW35,22124001,-35.776,-51.6451,,
TW35,22124001,-40.6471,-9.51914,,
TW35,22124001,-111.465,-49.2096,,
TW35,22124001,-100.456,-8.29257,,
TW35,22124001,-33.0353,-42.8009,,
TW35,22124001,-35.8405,-66.3581,,
TW35,22124001,-49.4385,-27.4658,,
TW35,22124001,-54.4797,-4.43092,,
TW35,22124001,-35.9873,-51.2461,,
TW35,22124001,-41.2633,-30.8873,,
TW35,22124001,-91.1537,-58.1947,,
TW35,22124001,-65.4367,-26.3742,,
TW35,22124001,-76.4641,-47.1673,,
TW35,22124001,-119.324,-47.3022,,
TW35,22124001,-86.2943,-53.3353,,
TW35,22124001,-47.9126,-37.5366,,
TW35,22124001,-59.3215,-20.259,,
TW35,22124001,-63.7993,-72.3443,,
TW35,22124001,-48.699,-16.9607,,
TW35,22124001,-28.8098,-48.9514,,
TW35,22124001,-82.7613,-58.3473,,
TW35,22124001,-119.67,-40.3243,,
TW35,22124001,-65.6656,-44.9137,,
TW35,22124001,-64.1808,-20.2355,,
TW35,22124001,-73.1952,-40.2363,,
TW35,22124001,-97.398,-15.0006,,
TW35,22124001,-77.4794,-68.3242,,
TW35,22124001,-21.2743,-23.1053,,
TW35,22124001,-39.8959,-46.6097,,
TW35,22124001,-62.6491,-25.4176,,
TW35,22124001,-106.976,-20.9163,,
TW35,22124001,-40.8349,-15.2001,,
TW35,22124001,-121.595,-53.2356,,
TW35,22124001,-68.1129,-30.8814,,
TW35,22124001,-67.2913,-22.7356,,
TW35,22124001,-48.118,-70.701,,
TW35,22124001,-57.9247,-64.0282,,
TW35,22124001,-110.168,-24.1089,,
TW35,22124001,-77.5909,-72.7081,,
TW35,22124001,-70.7186,-37.1493,,
TW35,22124001,-21.8788,-38.3582,,
TW35,22124001,-94.4167,-37.654,,
TW35,22124001,-41.1283,-91.7875,,
TW35,22124001,-74.3983,-76.2294,,
TW35,22124001,-74.9559,-13.9207,,
TW35,22124001,-88.1371,-44.1918,,
TW36,22124017,-2.382718563,-22.5243206,,
TW36,22124017,-9.818444252,-1.273522019,,
TW36,22124017,-4.067054272,-6.508460522,,
TW36,22124017,-2.042330265,-1.431978703,,
TW36,22124017,-3.67384696,7.922832966,,
TW36,22124017,-14.13785458,-11.69644833,,
TW36,22124017,-4.096397877,-2.265343189,,
TW36,22124017,-0.927264869,-3.979022741,,
TW36,22124017,-3.855778694,-11.79034901,,
TW36,22124017,-2.728975773,-6.391085148,,
TW36,22124017,-3.450833797,-5.892240047,,
TW36,22124017,-7.335956097,-5.504901409,,
TW36,22124017,-5.129300594,-3.298245907,,
TW36,22124017,-1.050508976,-4.712618351,,
TW36,22124017,-3.116314173,-1.895611048,,
TW36,22124017,-0.944871187,-0.944871187,,
TW36,22124017,-83.31885529,-32.04932404,,
TW36,22124017,-39.49092102,-16.9079113,,
TW36,22124017,-38.5929985,-44.69651413,,
TW36,22124017,-48.78117371,-36.57414246,,
TW36,22124017,-66.43441772,-26.15121651,,
TW36,22124017,-35.805336,-65.71256256,,
TW36,22124017,-42.93588638,-20.96322823,,
TW36,22124017,-75.48992157,-25.44109726,,
TW36,22124017,-30.9225235,-44.96060944,,
TW36,22124017,-59.19236374,-17.07810593,,
TW36,22124017,-66.43441772,-24.32016182,,
TW36,22124017,-79.73303986,-25.4117527,,
TW36,22124017,-69.09883881,-22.71212006,,
TW36,22124017,-76.45240021,-10.53443336,,
TW36,22124017,-72.37947845,-9.513268471,,
TW36,22124017,-46.69189453,-54.62646484,,
TW36,22124017,-62.14435196,-31.62677383,,
TW36,22124017,-47.27290344,-33.84516907,,
TW36,22124017,-49.31523132,-9.642380714,,
TW36,22124017,-57.46694565,-25.11831474,,
TW36,22124017,-53.75788879,-24.46101189,,
TW36,22124017,-46.90317154,-45.07211685,,
TW36,22124017,-46.65081406,-19.79534531,,
